query_id,raw_query,query_language,normalized_query_en,intent,faq_id,payment_method,sentiment,channel,user_persona,contains_typo,timestamp
Q-0450,"need help fast - mera daily transaction limit kitna h verified account pe, bara payment krna hai aaj reply fast please",roman_urdu,"My top-up keeps failing repeatedly, will my account get locked because of this?",top_up_failure,FAQ-040,N/A,worried,whatsapp_support,small_business_owner,FALSE,07/05/2026 17:08
Q-0451,"hi, support ko contact karne se pehle konsi info ready rakhni chahiye apni transaction issue k liye thanks",roman_urdu,What info should I have ready before contacting support about my transaction issue?,agent_escalation,FAQ-084,N/A,neutral,phone_call,freelancer,FALSE,16/06/2026 11:22
Q-0452,"hey, basic aur verified account ki monthly limit mein farak kitna hai, please clear kr dein asap plz",roman_urdu,"What's the monthly limit difference between basic and verified accounts, please clarify.",fees_limits,FAQ-062,N/A,neutral,email,student,FALSE,07/05/2026 7:14
Q-0453,"meri naya CNIC ban gai hai number change ho gaya hai, profile update krna hoga kya",code_switched,"I've gotten a new CNIC and the number has changed, will I need to update my profile?",kyc_cnic,FAQ-048,N/A,neutral,in_app_chat,general_user,FALSE,02/06/2026 21:56
Q-0454,"Salam, assalam o alaikum sir, mujhy apna zar labs account verify krna h, kia karna parega? please guide me step by step Kindly guide me.",code_switched,"Hello sir, I need to verify my Zar Labs account, what do I need to do? Please guide me step by step.",account_verification,FAQ-001,N/A,neutral,in_app_chat,senior_citizen,FALSE,30/06/2026 7:52
Q-0455,"excuse me, Aage nahi ja raha, app loading screen pe hi atka reh gaya h",code_switched,"The app is stuck on the loading screen, it's not going any further.",app_technical,FAQ-100,N/A,frustrated,in_app_chat,general_user,FALSE,24/06/2026 11:18
Q-0456,"Verification pending hai still, submitted CNIC yesterday, any update?? asap plz",code_switched,"Verification is still pending, I submitted my CNIC yesterday, is there any update?",account_verification,FAQ-003,N/A,frustrated,email,student,FALSE,18/05/2026 12:18
Q-0457,Will my refund go back to my debit card or the zar labs wallet Meherbani hogi.,english,Will my refund go back to my debit card or the Zar Labs wallet?,refunds,FAQ-023,Debit Card,neutral,phone_call,senior_citizen,FALSE,01/05/2026 19:04
Q-0458,"listen, debit card se top up karne pe fee lagta hai kia, kitna percent",code_switched,"Is there a fee for topping up via debit card, what percentage?",fees_limits,FAQ-066,Debit Card,neutral,email,small_business_owner,FALSE,23/04/2026 20:47
Q-0459,"yo, top up ki minimum aur maxmum limit kya h app pe, bara amount dalna h someone reply?",code_switched,"What are the minimum and maximum top-up limits on the app, I need to put in a large amount.",top_up_failure,FAQ-036,N/A,neutral,email,student,TRUE,03/06/2026 13:23
Q-0460,"hi, kya mai bahar mulk apne rishtedar ko paise bhej sakta hu is app se someone reply?",code_switched,Can I send money to my relative abroad using this app?,fees_limits,FAQ-070,N/A,neutral,email,student,FALSE,09/04/2026 13:20
Q-0461,Meri verification reject ho gai h dobara kaise submit karoon CNIC pics? reply fast please,code_switched,"My verification got rejected, how do I resubmit my CNIC pictures again?",account_verification,FAQ-006,N/A,neutral,in_app_chat,small_business_owner,FALSE,25/06/2026 15:45
Q-0462,"listen, can i verify my brothers account using my own cnic since he doesnt have a smartphone need this resolved today",code_switched,Can I verify my brother's account using my own CNIC since he doesn't have a smartphone?,kyc_cnic,FAQ-046,N/A,neutral,phone_call,small_business_owner,FALSE,27/05/2026 11:53
Q-0463,"hello, abi abhi mera phone kho gaya hai, foran mera account freeze karna hai please madad karein koi to bata dein",roman_urdu,"I just lost my phone, I need to freeze my account immediately, please help.",fraud_report,FAQ-072,N/A,worried,whatsapp_support,general_user,FALSE,23/05/2026 12:07
Q-0464,"Salam, mera balance galat show horaha hy app pe, actual se km dikha rha hai",code_switched,"My balance is showing incorrectly on the app, it's showing less than the actual amount.",app_technical,FAQ-092,N/A,worried,whatsapp_support,senior_citizen,FALSE,27/06/2026 22:28
Q-0465,"Dear support, ye app purane phone pe chalega kya, mera android bohat purana hai Please help me na.",code_switched,"Will this app run on an old phone, my Android is quite old?",app_technical,FAQ-093,N/A,neutral,phone_call,senior_citizen,FALSE,17/06/2026 22:02
Q-0466,"hi, getting limit exceeded error on bank transfer topup, how much can i actually send",english,"I'm getting a limit exceeded error on my bank transfer top-up, how much can I actually send?",top_up_failure,FAQ-033,Bank Transfer,neutral,email,student,FALSE,17/04/2026 22:05
Q-0467,"Salam, notification nai aa rahi transaction ki mujhy, pehle aati thi Please help me na.",roman_urdu,"I'm not getting transaction notifications, I used to get them before.",app_technical,FAQ-094,N/A,neutral,email,senior_citizen,FALSE,14/04/2026 9:55
Q-0468,"hi, Kaisay report karu isko URGENT hai, mere account se aik transaction hui hai jo maine nahi ki thi appreciate the help",code_switched,"There's a transaction on my account that I didn't make, how do I report this, it's urgent.",fraud_report,FAQ-071,N/A,worried,phone_call,freelancer,FALSE,06/05/2026 12:24
Q-0469,"excuse me, Kai baar refresh kiya phir bhi galat hi hai, mera balance sahi load ni ho rha",roman_urdu,"My balance isn't loading correctly, I refreshed a bunch of times and it's still wrong.",app_technical,FAQ-092,N/A,worried,phone_call,general_user,FALSE,24/04/2026 13:02
Q-0470,"App baar baar crash ho raha hai jab bhi kholta hu, kya karu need this resolved today",code_switched,"The app keeps crashing every time I open it, what should I do?",app_technical,FAQ-091,N/A,frustrated,email,small_business_owner,FALSE,28/06/2026 10:59
Q-0471,"Kb tak approve hoga?, sir meri verification status pending dikha rha hy 2 din se reply fast please",code_switched,"Sir my verification status has been showing pending for 2 days, when will it be approved?",account_verification,FAQ-003,N/A,neutral,email,small_business_owner,FALSE,17/04/2026 9:21
Q-0472,"hi, whats the min and max amount i can top up in one go appreciate the help",english,What's the min and max amount I can top up in one go?,top_up_failure,FAQ-036,N/A,neutral,phone_call,freelancer,FALSE,08/05/2026 20:48
Q-0473,"Salam, will my refund go back to my debit card or the zar labs wallet Please help me na.",english,Will my refund go back to my debit card or the Zar Labs wallet?,refunds,FAQ-023,Debit Card,neutral,in_app_chat,senior_citizen,FALSE,22/04/2026 20:59
Q-0474,"Beta, ATM se paisay nikalne ka charge kitna h debit card se aur roz ki limit kia hai Kindly guide me.",code_switched,"How much is the charge for withdrawing money at an ATM with the debit card, and what's the daily limit?",fees_limits,FAQ-069,Debit Card,neutral,email,senior_citizen,FALSE,24/04/2026 18:46
Q-0475,"sir, Ek wapis chahiye, galti se do baar top up ho gaya same amount ka thank you",code_switched,"By mistake I topped up twice for the same amount, I need one of them refunded.",refunds,FAQ-028,N/A,neutral,email,general_user,FALSE,11/06/2026 14:47
Q-0476,"top up stuck on pending status for a while now, is my money okay",english,"My top-up has been stuck on pending status for a while now, is my money okay?",top_up_failure,FAQ-035,N/A,worried,whatsapp_support,student,FALSE,15/06/2026 8:51
Q-0477,"sir, can i verify my brothers account using my own cnic since he doesnt have a smartphone please help",code_switched,Can I verify my brother's account using my own CNIC since he doesn't have a smartphone?,kyc_cnic,FAQ-046,N/A,neutral,email,general_user,FALSE,21/06/2026 17:18
Q-0478,"Dear support, whats the difference between basic and verified acc on zar labs, limits alag alag hain kya",code_switched,"What's the difference between basic and verified accounts on Zar Labs, are the limits different?",account_verification,FAQ-002,N/A,neutral,phone_call,senior_citizen,FALSE,27/06/2026 14:17
Q-0479,"How do i get my account set up on the new one, switched phones",english,"I switched phones, how do I get my account set up on the new one?",app_technical,FAQ-097,N/A,neutral,email,senior_citizen,FALSE,09/04/2026 19:00
Q-0480,"sir paisay kat gaye hain wallet se, transaction failed dikha raha hai, wapis kab milen ge?",code_switched,"Sir the money has been deducted from my wallet, the transaction shows failed, when will I get it back?",transaction_status,FAQ-012,N/A,worried,email,senior_citizen,FALSE,20/04/2026 22:16
Q-0481,Kaise pata chalega ke mera account basic h ya verified? app me kaha dekhu pls help,roman_urdu,How do I know if my account is basic or verified? Where do I check in the app?,account_verification,FAQ-010,N/A,neutral,whatsapp_support,student,FALSE,06/05/2026 16:00
Q-0482,"naye phone pe login kiya to extra verification maang raha hai, kyun aisa horaha hai samajh nahi aaya",roman_urdu,"I logged in on a new phone and it's asking for extra verification, why is this happening?",login_security,FAQ-057,N/A,neutral,in_app_chat,general_user,FALSE,17/05/2026 22:35
Q-0483,will my refund go back to my debit card or the zar labs wallet,english,Will my refund go back to my debit card or the Zar Labs wallet?,refunds,FAQ-023,Debit Card,neutral,phone_call,freelancer,FALSE,24/06/2026 10:17
Q-0484,"3 baar try kiya, oTP nahin aa raha mujhe login k liye",code_switched,"I'm not getting the OTP for login, I've tried 3 times.",login_security,FAQ-055,N/A,frustrated,email,general_user,FALSE,23/06/2026 13:49
Q-0485,"yo, fingerprint se login kaise on karun, baar baar mpin dalna parta hy pls help",code_switched,"How do I turn on fingerprint login, I have to enter my MPIN every time.",login_security,FAQ-054,N/A,neutral,email,student,FALSE,29/05/2026 4:14
Q-0486,"Ab hi kia karu, support ne meri complaint solve ki thi lekin mai satisfied nahi hu reply fast please",code_switched,"Support resolved my complaint but I'm not satisfied, what should I do now?",agent_escalation,FAQ-088,N/A,frustrated,whatsapp_support,small_business_owner,FALSE,13/06/2026 20:03
Q-0487,"yr mera account verify nai ho raha, CNIC front back upload kiya tha, ab selfie wala step atka hua hai kya karu",code_switched,"My account isn't verifying, I uploaded CNIC front and back, now I'm stuck on the selfie step, what should I do?",account_verification,FAQ-001,N/A,neutral,in_app_chat,student,FALSE,09/04/2026 19:32
Q-0488,"bhai account lock ho gaya baar baar galat login attempt ki wajah se, kab tak unlock hoga pls help",roman_urdu,"My account got locked after failed login attempts, how long till it's unlocked?",login_security,FAQ-053,N/A,neutral,phone_call,student,FALSE,18/04/2026 17:45
Q-0489,"App update kaise karu latest version pe, playstore pe nahi mil raha option appreciate the help",code_switched,"How do I update the app to the latest version, I can't find the option on Play Store?",app_technical,FAQ-096,N/A,neutral,in_app_chat,freelancer,FALSE,29/05/2026 0:43
Q-0490,"Mujhy ek call aya OTP mang rahe thay khud ko zar labbs staff bata k, ye real hai kya? Meherbani hogi.",code_switched,"I got a call, they were asking for my OTP claiming to be Zar Labs staff, is this real?",fraud_report,FAQ-073,N/A,worried,email,senior_citizen,TRUE,23/04/2026 18:15
Q-0491,"bhai zar labs ki fraud investigation mein kitna time lagta h, tqreeban aik hafta ho gaya hy asap plz",roman_urdu,"How long does a Zar Labs fraud investigation usually take, it's been almost a week.",fraud_report,FAQ-077,N/A,frustrated,in_app_chat,student,FALSE,22/06/2026 10:32
Q-0492,"UREGNT hai, phone chori hoa hai, koi direct fraud line hai jispe abhi call karu Kindly guide me.",code_switched,"It's urgent, my phone got stolen, is there a direct fraud line I can call right now?",agent_escalation,FAQ-089,N/A,worried,whatsapp_support,senior_citizen,TRUE,05/06/2026 14:53
Q-0493,"quick q - Do have the slip though, gave cash to an agent this morning for top up still not reflecting thanks",code_switched,"I gave cash to an agent this morning for a top-up, it's still not reflecting, but I do have the slip.",top_up_failure,FAQ-038,N/A,frustrated,phone_call,freelancer,FALSE,22/06/2026 13:09
Q-0494,"listen, galti se do baar top up ho gaya same amount ka, ek wapis chahiye",code_switched,"By mistake I topped up twice for the same amount, I need one of them refunded.",refunds,FAQ-028,N/A,neutral,email,small_business_owner,FALSE,15/04/2026 14:26
Q-0495,"yo, sir mera number change ho gaya hy, zar labs account mein kaise update karu ab verification hone k baad asap plz",code_switched,"Sir my number has changed, how do I update it in my Zar Labs account after already being verified?",account_verification,FAQ-007,N/A,neutral,email,student,FALSE,02/05/2026 9:39
Q-0496,"Assalam o alaikum, app loading screen pe hi atka reh gaya hy, aage nai ja rha Please help me na.",code_switched,"The app is stuck on the loading screen, it's not going any further.",app_technical,FAQ-100,N/A,frustrated,whatsapp_support,senior_citizen,FALSE,15/05/2026 11:58
Q-0497,kaise pata chalega ke mera account basic hai ya verified? app me kaha dekhu,roman_urdu,How do I know if my account is basic or verified? Where do I check in the app?,account_verification,FAQ-010,N/A,neutral,in_app_chat,general_user,FALSE,18/06/2026 21:20
Q-0498,quick q - meri verification reject ho gai hy dobara kaisay submit karu CNIC pics? need this sorted soon,code_switched,"My verification got rejected, how do I resubmit my CNIC pictures again?",account_verification,FAQ-006,N/A,neutral,email,freelancer,FALSE,04/06/2026 18:02
Q-0499,jazzcash se top up kiya tha 20 minute pehly abhi tak wallet mein show nai ho raha,code_switched,"I topped up from JazzCash 20 minutes ago, it still isn't showing in my wallet.",top_up_failure,FAQ-032,JazzCash,neutral,whatsapp_support,general_user,FALSE,14/05/2026 19:05
Q-0500,Kya inactive account pe koi dormancy fee lagta h,roman_urdu,Does an inactive account get charged some kind of dormancy fee?,fees_limits,FAQ-067,N/A,neutral,whatsapp_support,general_user,FALSE,20/04/2026 18:40
Q-0501,"excuse me, Koi charge to nahin lag raha inactive rehne ka, mera account kaafi mahino se use nahi hua thank you",code_switched,"My account hasn't been used for many months, is there any charge for being inactive?",fees_limits,FAQ-067,N/A,worried,phone_call,general_user,FALSE,24/04/2026 22:56
Q-0502,"quick q - naya phone liya h, apna zar labs acccount kese transfer karu usme need this sorted soon",code_switched,"I got a new phone, how do I transfer my Zar Labs account to it?",app_technical,FAQ-097,N/A,neutral,in_app_chat,freelancer,TRUE,15/04/2026 17:33
Q-0503,"hi, mere pass NICOP hai CNIC nahi, kya me zar labs pe account verify kr sakta hu overseas se appreciate the help",code_switched,"I have a NICOP not a CNIC, can I verify a Zar Labs account from overseas?",account_verification,FAQ-009,N/A,neutral,email,freelancer,FALSE,28/05/2026 18:18
Q-0504,"selfie wala step baar baar fail ho raha hai, roshni thk hai phir b",code_switched,"The selfie step keeps failing repeatedly, even though the lighting is fine.",kyc_cnic,FAQ-044,N/A,neutral,whatsapp_support,general_user,TRUE,20/05/2026 21:23
Q-0505,"hi, galti se maine apna OTP kisi ko de diya tha phone pe, ab dar lag rha hy account ka need this sorted soon",code_switched,"By mistake I gave my OTP to someone on the phone, now I'm scared about my account.",fraud_report,FAQ-079,N/A,worried,phone_call,freelancer,FALSE,22/05/2026 10:44
Q-0506,whats my daily sending limit on this app,english,What's my daily sending limit on this app?,fees_limits,FAQ-061,N/A,neutral,phone_call,student,FALSE,10/05/2026 14:35
Q-0507,"quick q - Refund k liye kya process hy, merchant se disput h order ka",code_switched,"I have a dispute with a merchant about an order, what's the process for a refund?",refunds,FAQ-025,N/A,neutral,in_app_chat,freelancer,FALSE,16/05/2026 18:14
Q-0508,Chat pe message kiya kitni deir mein reply karte hain aap log?,code_switched,"I sent a message on chat, how long does it usually take for you to reply?",agent_escalation,FAQ-085,N/A,frustrated,phone_call,small_business_owner,FALSE,02/06/2026 22:08
Q-0509,"hey, app baar baar crash ho raha h jab bhi kholta hu, kia karoon appreciate the help",code_switched,"The app keeps crashing every time I open it, what should I do?",app_technical,FAQ-091,N/A,frustrated,whatsapp_support,freelancer,FALSE,10/05/2026 19:08
Q-0510,"app pin aur mpin mein farq kya hai, dono alag alag kyun hain",roman_urdu,"What's the difference between App PIN and MPIN, why are they different?",login_security,FAQ-060,N/A,neutral,email,general_user,FALSE,26/05/2026 10:05
Q-0511,"purana card expire ho gaya, top up k waqt error aa raha hai, naya card details kaise dalu",roman_urdu,"My old card expired, I'm getting errors trying to top up, I need to add my new card details.",top_up_failure,FAQ-037,Debit Card,neutral,phone_call,freelancer,FALSE,28/04/2026 18:31
Q-0512,"hello, merchant transaction pe dispute karna hai, item kabhi aya hi nahi, refund process kya hy please help",roman_urdu,"I want to dispute a merchant transaction, the item never arrived, how does the refund process work?",refunds,FAQ-025,N/A,neutral,whatsapp_support,general_user,FALSE,08/06/2026 0:10
Q-0513,"urgent - someone posing as a zar labs agent asked me to send money to activate my account, seems fishy this is urgent",english,"Someone posing as a Zar Labs agent asked me to send money to activate my account, it seems fishy.",fraud_report,FAQ-074,N/A,worried,phone_call,small_business_owner,FALSE,29/05/2026 20:59
Q-0514,"yo, I already got verified before, how to change my registered mobile number pls help",code_switched,"How do I change my registered mobile number, I was already verified before.",account_verification,FAQ-007,N/A,neutral,in_app_chat,student,FALSE,15/06/2026 13:01
Q-0515,"Dear support, ATM se paisa nikalne ka charge kitna hai debit card se aur roz ki limit kya hy Kindly guide me.",code_switched,"How much is the charge for withdrawing money at an ATM with the debit card, and what's the daily limit?",fees_limits,FAQ-069,Debit Card,neutral,whatsapp_support,senior_citizen,FALSE,22/06/2026 22:33
Q-0516,"sir, kya video call se bhi verification ho sakti hai, meera selfie step baar baar fail ho raha hy please help",code_switched,"Can verification also happen via video call, my selfie step keeps failing repeatedly?",kyc_cnic,FAQ-050,N/A,neutral,phone_call,general_user,TRUE,08/05/2026 15:44
Q-0517,"Kisi insaan se baat krni hai support ki, bot se kaam ni ban rha mera Meherbani hogi.",code_switched,"I need to talk to a human from support, the bot isn't resolving my issue.",agent_escalation,FAQ-081,N/A,frustrated,whatsapp_support,senior_citizen,FALSE,25/05/2026 22:57
Q-0518,"Assalam o alaikum, whats my daily sending limit on this app Kindly guide me.",english,What's my daily sending limit on this app?,fees_limits,FAQ-061,N/A,neutral,in_app_chat,senior_citizen,FALSE,26/06/2026 14:28
Q-0519,"Got charged twice for one payment, is this some kind of glitch, need this fixed asap please help",english,"I got charged twice for one payment, is this some kind of glitch, I need this fixed asap.",transaction_status,FAQ-014,N/A,angry,phone_call,general_user,FALSE,12/04/2026 22:27
Q-0520,"Tried restarting phone too, app keeps crashing every time i open it need this resolved today",english,"The app keeps crashing every time I open it, I tried restarting my phone too.",app_technical,FAQ-091,N/A,frustrated,phone_call,small_business_owner,FALSE,03/04/2026 11:46
Q-0521,"Abhi abhi mera phone kho gaya hy, foran mera account freeze karna hai please madad karein",roman_urdu,"I just lost my phone, I need to freeze my account immediately, please help.",fraud_report,FAQ-072,N/A,worried,in_app_chat,small_business_owner,FALSE,12/06/2026 18:37
Q-0522,"Beta, Actual se km dikha raha hai, mera balance galaat show horaha hy app pe Meherbani hogi.",code_switched,"My balance is showing incorrectly on the app, it's showing less than the actual amount.",app_technical,FAQ-092,N/A,worried,phone_call,senior_citizen,TRUE,14/05/2026 11:32
Q-0523,Bina CNIC diye kia zar labs use kr sakta hu bas number se Meherbani hogi.,roman_urdu,"Can I use Zar Labs without giving my CNIC, just with my number?",account_verification,FAQ-004,N/A,neutral,email,senior_citizen,FALSE,19/06/2026 16:21
Q-0524,"excuse me, what documents do i need for CNIC verification exactly thank you",english,What documents do I need for CNIC verification exactly?,kyc_cnic,FAQ-041,N/A,neutral,phone_call,general_user,FALSE,26/05/2026 14:48
Q-0525,"app keeps crashing every time i open it, tried restarting phone too",english,"The app keeps crashing every time I open it, I tried restarting my phone too.",app_technical,FAQ-091,N/A,frustrated,whatsapp_support,student,FALSE,26/06/2026 23:56
Q-0526,"sir, app itni jaldi logout kyun kr deta hy, sach mein bhara irritating hai ye thank you",roman_urdu,"Why does the app log me out so fast, it's kind of annoying honestly.",login_security,FAQ-058,N/A,frustrated,whatsapp_support,general_user,FALSE,07/05/2026 18:56
Q-0527,"app loading screen pe hi atka reh gaya hai, aage nahi ja raha",code_switched,"The app is stuck on the loading screen, it's not going any further.",app_technical,FAQ-100,N/A,frustrated,email,general_user,FALSE,19/06/2026 11:07
Q-0528,"Dear support, are utility bill payments free or is there a convenience fee",english,"Are utility bill payments free, or is there a convenience fee?",fees_limits,FAQ-065,N/A,neutral,email,senior_citizen,FALSE,30/04/2026 11:18
Q-0529,"hello, ATM se paise nikalne ka charge kitna h debit card se aur roz ki limit kya hai",code_switched,"How much is the charge for withdrawing money at an ATM with the debit card, and what's the daily limit?",fees_limits,FAQ-069,Debit Card,neutral,email,general_user,FALSE,15/04/2026 12:42
Q-0530,"Mera sim card kho gaya tha naya lagwaya h same number pe, dubara verify karna paray ga app pe?",code_switched,"My sim card was lost, I got a new one with the same number, will I need to reverify on the app?",account_verification,FAQ-008,N/A,worried,whatsapp_support,general_user,FALSE,19/06/2026 22:32
Q-0531,"Easypaisa pe transfer karne ka koi charge lagta h kia, kitna hy Please help me na.",code_switched,"Is there a charge for transferring to EasyPaisa, how much is it?",fees_limits,FAQ-063,EasyPaisa,neutral,whatsapp_support,senior_citizen,FALSE,28/06/2026 9:57
Q-0532,whats the max amount i can hold in my wallet at once,english,What's the max amount I can hold in my wallet at once?,fees_limits,FAQ-068,N/A,neutral,whatsapp_support,freelancer,FALSE,01/07/2026 22:01
Q-0533,"account verification mein kitna time lagta hai normally, ek din ho gaya hai abhi tak kuch nahi",roman_urdu,"How long does account verification usually take to complete, it's been a day.",account_verification,FAQ-005,N/A,neutral,whatsapp_support,freelancer,FALSE,26/05/2026 18:27
Q-0534,"excuse me, forgot mpin how do i reset it, tried couple times already thank you",english,"I forgot my MPIN, how do I reset it, I've tried a couple of times already.",login_security,FAQ-052,N/A,neutral,phone_call,general_user,FALSE,26/04/2026 16:18
Q-0535,"yo, galti se maine apna OTP kisi ko de diya tha phone pe, ab dar lag raha hai account ka pls help",code_switched,"By mistake I gave my OTP to someone on the phone, now I'm scared about my account.",fraud_report,FAQ-079,N/A,worried,in_app_chat,student,FALSE,02/04/2026 3:28
Q-0536,"sir, how can i track my refund request, its been a few days since i reported thank you",english,"How can I track my refund request, it's been a few days since I reported it.",refunds,FAQ-026,N/A,neutral,phone_call,general_user,FALSE,29/04/2026 22:08
Q-0537,"excuse me, sent money from easypaisa 20 mins ago still not reflecting in the app balance thank you",code_switched,"I sent money from EasyPaisa 20 minutes ago, it's still not reflecting in the app balance.",transaction_status,FAQ-017,EasyPaisa,neutral,in_app_chat,general_user,FALSE,17/05/2026 23:50
Q-0538,"hello, Chargeback kaise file karu, meray debit card se fraud transaction hui hai please help",code_switched,"There's been a fraudulent transaction on my debit card, how do I file a chargeback?",fraud_report,FAQ-076,Debit Card,angry,in_app_chat,general_user,FALSE,21/05/2026 14:17
Q-0539,"hey, cnic expired can i still complete verification or do i need renewal first",english,"My CNIC is expired, can I still complete verification or do I need renewal first?",kyc_cnic,FAQ-042,N/A,neutral,in_app_chat,student,FALSE,02/04/2026 9:27
Q-0540,"Beta, wallet mein maximum kitna balance rakh sakta hu verified account pe, zyada rakhna hai is dafa Kindly guide me.",roman_urdu,What's the fee for topping up via debit card compared to EasyPaisa?,fees_limits,FAQ-066,Debit Card,neutral,email,senior_citizen,FALSE,07/06/2026 21:53
Q-0541,"bhai Tried couple times already, forgot mpin how do i reset it asap plz",english,"I forgot my MPIN, how do I reset it, I've tried a couple of times already.",login_security,FAQ-052,N/A,neutral,in_app_chat,student,FALSE,11/04/2026 12:08
Q-0542,"no internet ka error de raha hai jabke connection theek hai, wifi aur data dono try kar liye",roman_urdu,"I'm getting a no internet error even though my connection is fine, I tried wifi and data both.",app_technical,FAQ-095,N/A,frustrated,phone_call,small_business_owner,FALSE,03/06/2026 13:30
Q-0543,urgent - got a new sim same old number do i need to reverify my zar labs account this is urgent,english,"I got a new sim with the same old number, do I need to reverify my Zar Labs account?",account_verification,FAQ-008,N/A,neutral,phone_call,small_business_owner,FALSE,08/06/2026 13:08
Q-0544,basic aur verified account ki monthly limit mein kitna farak hai exactly,code_switched,What's the exact difference between the monthly limits of basic and verified accounts?,fees_limits,FAQ-062,N/A,neutral,in_app_chat,general_user,FALSE,26/04/2026 23:13
Q-0545,bhai bank transfer complete ho chuka h meri bank app pe dikha raha hai but zar labs pe abhi bhi processing hai kyun someone reply?,code_switched,"The bank transfer is complete and shows in my bank app, but on Zar Labs it's still showing processing, why?",transaction_status,FAQ-013,Bank Transfer,neutral,phone_call,student,FALSE,23/06/2026 18:13
Q-0546,"NADRA verification baar baar fail ho rahi hai meri, wajah samajh nahin aa rahi",code_switched,"My NADRA verification keeps failing repeatedly, I can't understand the reason.",kyc_cnic,FAQ-043,N/A,frustrated,whatsapp_support,freelancer,FALSE,27/06/2026 13:39
Q-0547,"forgot my password, whats the reset process",english,"I forgot my password, what's the reset process?",login_security,FAQ-051,N/A,neutral,whatsapp_support,student,FALSE,11/04/2026 17:42
Q-0548,"hey, refund wallet mein aayega ya jis card se top up kiya tha usme wapis jayega? need this sorted soon",code_switched,Will the refund come to my wallet or go back to the card I used to top up?,refunds,FAQ-023,Debit Card,neutral,email,freelancer,FALSE,02/06/2026 21:31
Q-0549,"hey, how to change my registered mobile number, i already got verified before asap plz",code_switched,"How do I change my registered mobile number, I was already verified before.",account_verification,FAQ-007,N/A,neutral,phone_call,student,FALSE,16/04/2026 16:18
Q-0550,"basic aur verified account ki monthly limit mein farak kitna hai, please clear kr dein",roman_urdu,"What's the monthly limit difference between basic and verified accounts, please clarify.",fees_limits,FAQ-062,N/A,neutral,whatsapp_support,freelancer,FALSE,17/06/2026 9:26
Q-0551,"mere account se koi unauthorized transaction hui hai, refund milega kya is case mein",code_switched,"There was an unauthorized transaction from my account, will I get a refund in this case?",refunds,FAQ-029,N/A,worried,email,general_user,FALSE,31/05/2026 10:11
Q-0552,"need help fast - easypaisa se paisa bheja tha zar labs wallet mein abi tak show nahi ho raha, TID hai mere pass",code_switched,"I sent money from EasyPaisa, it's still not showing in my Zar Labs wallet, I have the TID.",transaction_status,FAQ-017,EasyPaisa,worried,email,small_business_owner,FALSE,08/04/2026 20:25
Q-0553,"need help fast - urgent hai, phone chori hoa hy, koi direct fraud line hai jispe abhi call karu need this resolved today",code_switched,"It's urgent, my phone got stolen, is there a direct fraud line I can call right now?",agent_escalation,FAQ-089,N/A,worried,whatsapp_support,small_business_owner,FALSE,01/05/2026 15:38
Q-0554,"app baar baar crash horaha hai jab bhi kholta hu, kya karu",code_switched,"The app keeps crashing every time I open it, what should I do?",app_technical,FAQ-091,N/A,frustrated,whatsapp_support,general_user,FALSE,28/06/2026 17:13
Q-0555,"hey, Selfie bhi chaiye kya?, cNIC verification k liye konsy documents chaiye submit karne need this sorted soon",code_switched,"Which documents do I need to submit for CNIC verification, is a selfie also required?",kyc_cnic,FAQ-041,N/A,neutral,phone_call,freelancer,FALSE,24/06/2026 14:16
Q-0556,"Dear supoprt, kaise pata chalega ke mera account basic hai ya verified? app me kaha dekhu",roman_urdu,How do I know if my account is basic or verified? Where do I check in the app?,account_verification,FAQ-010,N/A,neutral,email,senior_citizen,TRUE,10/05/2026 16:27
Q-0557,"Assalam o alaikum, Dobara bhej du kia?, jazzcash se transfer kiya tha processing pe atka hua h 1 ghante se Meherbani hogi.",code_switched,"I did a transfer from JazzCash, it's been stuck on processing for an hour, should I send it again?",transaction_status,FAQ-019,JazzCash,worried,email,senior_citizen,FALSE,25/06/2026 20:14
Q-0558,"hey, mera daily transaction limit kitna h verified account pe, bara payment krna h aaj appreciate the help",roman_urdu,"My top-up keeps failing repeatedly, will my account get locked because of this?",top_up_failure,FAQ-040,N/A,worried,in_app_chat,freelancer,FALSE,23/05/2026 12:36
Q-0559,"Mera chota beta minor h, uska apna verified account ban sakta hy ya koi junior option h reply fast please",roman_urdu,"Can my minor son get his own verified account, or is there some junior option?",kyc_cnic,FAQ-047,N/A,neutral,whatsapp_support,small_business_owner,FALSE,24/04/2026 19:07
Q-0560,"excuse me, mere account se aik transaction hui hai jo maine nahin ki thi, kese report karun isko urgent hai koi to bata dein",code_switched,"There's a transaction on my account that I didn't make, how do I report this, it's urgent.",fraud_report,FAQ-071,N/A,worried,email,general_user,FALSE,15/06/2026 9:46
Q-0561,koi zar labs ka office ya agent hai mere shehar mein jaha jaa sakta hu madad k liye,code_switched,Is there a Zar Labs office or agent in my city that I can go to for help?,agent_escalation,FAQ-083,N/A,neutral,phone_call,senior_citizen,FALSE,20/06/2026 14:58
Q-0562,"how can i track my refund request, its been a few days since i reported",english,"How can I track my refund request, it's been a few days since I reported it.",refunds,FAQ-026,N/A,neutral,in_app_chat,student,FALSE,09/04/2026 12:23
